internal_requirement_id,stage_id,stage_label,topic_id,topic_label,subtopic_id,subtopic_label,code,citation_label,notes
P11-T7-XYLENESTO-PKD,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 7 Vapour - Xylenes total,Table 7 Vapour - Xylenes total,PROTOCOL_11,Protocol 11,
P11-T7-XYLENESTO-RES,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 7 Vapour - Xylenes total,Table 7 Vapour - Xylenes total,PROTOCOL_11,Protocol 11,
P11-T8-ACENAPHTHE-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Acenaphthene,Table 8 Sediment - Acenaphthene,PROTOCOL_11,Protocol 11,
P11-T8-ACENAPHTHE-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Acenaphthene,Table 8 Sediment - Acenaphthene,PROTOCOL_11,Protocol 11,
P11-T8-ACENAPHTHE-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Acenaphthene,Table 8 Sediment - Acenaphthene,PROTOCOL_11,Protocol 11,
P11-T8-ACENAPHTHE-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Acenaphthene,Table 8 Sediment - Acenaphthene,PROTOCOL_11,Protocol 11,
P11-T8-ACENAPHTHY-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Acenaphthylene,Table 8 Sediment - Acenaphthylene,PROTOCOL_11,Protocol 11,
P11-T8-ACENAPHTHY-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Acenaphthylene,Table 8 Sediment - Acenaphthylene,PROTOCOL_11,Protocol 11,
P11-T8-ACENAPHTHY-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Acenaphthylene,Table 8 Sediment - Acenaphthylene,PROTOCOL_11,Protocol 11,
P11-T8-ACENAPHTHY-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Acenaphthylene,Table 8 Sediment - Acenaphthylene,PROTOCOL_11,Protocol 11,
P11-T8-ANTHRACENE-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Anthracene,Table 8 Sediment - Anthracene,PROTOCOL_11,Protocol 11,
P11-T8-ANTHRACENE-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Anthracene,Table 8 Sediment - Anthracene,PROTOCOL_11,Protocol 11,
P11-T8-ANTHRACENE-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Anthracene,Table 8 Sediment - Anthracene,PROTOCOL_11,Protocol 11,
P11-T8-ANTHRACENE-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Anthracene,Table 8 Sediment - Anthracene,PROTOCOL_11,Protocol 11,
P11-T8-ARSENIC-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Arsenic,Table 8 Sediment - Arsenic,PROTOCOL_11,Protocol 11,
P11-T8-ARSENIC-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Arsenic,Table 8 Sediment - Arsenic,PROTOCOL_11,Protocol 11,
P11-T8-ARSENIC-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Arsenic,Table 8 Sediment - Arsenic,PROTOCOL_11,Protocol 11,
P11-T8-ARSENIC-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Arsenic,Table 8 Sediment - Arsenic,PROTOCOL_11,Protocol 11,
P11-T8-BENZAANT-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Benz(a)anthracene,Table 8 Sediment - Benz(a)anthracene,PROTOCOL_11,Protocol 11,
P11-T8-BENZAANT-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Benz(a)anthracene,Table 8 Sediment - Benz(a)anthracene,PROTOCOL_11,Protocol 11,
P11-T8-BENZAANT-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Benz(a)anthracene,Table 8 Sediment - Benz(a)anthracene,PROTOCOL_11,Protocol 11,
P11-T8-BENZAANT-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Benz(a)anthracene,Table 8 Sediment - Benz(a)anthracene,PROTOCOL_11,Protocol 11,
P11-T8-BENZOAPY-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Benzo(a)pyrene,Table 8 Sediment - Benzo(a)pyrene,PROTOCOL_11,Protocol 11,
P11-T8-BENZOAPY-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Benzo(a)pyrene,Table 8 Sediment - Benzo(a)pyrene,PROTOCOL_11,Protocol 11,
P11-T8-BENZOAPY-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Benzo(a)pyrene,Table 8 Sediment - Benzo(a)pyrene,PROTOCOL_11,Protocol 11,
P11-T8-BENZOAPY-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Benzo(a)pyrene,Table 8 Sediment - Benzo(a)pyrene,PROTOCOL_11,Protocol 11,
P11-T8-CADMIUM-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Cadmium,Table 8 Sediment - Cadmium,PROTOCOL_11,Protocol 11,
P11-T8-CADMIUM-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Cadmium,Table 8 Sediment - Cadmium,PROTOCOL_11,Protocol 11,
P11-T8-CADMIUM-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Cadmium,Table 8 Sediment - Cadmium,PROTOCOL_11,Protocol 11,
P11-T8-CADMIUM-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Cadmium,Table 8 Sediment - Cadmium,PROTOCOL_11,Protocol 11,
P11-T8-CHLORDANE-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Chlordane,Table 8 Sediment - Chlordane,PROTOCOL_11,Protocol 11,
P11-T8-CHLORDANE-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Chlordane,Table 8 Sediment - Chlordane,PROTOCOL_11,Protocol 11,
P11-T8-CHLORDANE-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Chlordane,Table 8 Sediment - Chlordane,PROTOCOL_11,Protocol 11,
P11-T8-CHLORDANE-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Chlordane,Table 8 Sediment - Chlordane,PROTOCOL_11,Protocol 11,
P11-T8-CHROMIUM-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Chromium,Table 8 Sediment - Chromium,PROTOCOL_11,Protocol 11,
P11-T8-CHROMIUM-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Chromium,Table 8 Sediment - Chromium,PROTOCOL_11,Protocol 11,
P11-T8-CHROMIUM-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Chromium,Table 8 Sediment - Chromium,PROTOCOL_11,Protocol 11,
P11-T8-CHROMIUM-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Chromium,Table 8 Sediment - Chromium,PROTOCOL_11,Protocol 11,
P11-T8-CHRYSENE-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Chrysene,Table 8 Sediment - Chrysene,PROTOCOL_11,Protocol 11,
P11-T8-CHRYSENE-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Chrysene,Table 8 Sediment - Chrysene,PROTOCOL_11,Protocol 11,
P11-T8-CHRYSENE-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Chrysene,Table 8 Sediment - Chrysene,PROTOCOL_11,Protocol 11,
P11-T8-CHRYSENE-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Chrysene,Table 8 Sediment - Chrysene,PROTOCOL_11,Protocol 11,
P11-T8-COPPER-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Copper,Table 8 Sediment - Copper,PROTOCOL_11,Protocol 11,
P11-T8-COPPER-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Copper,Table 8 Sediment - Copper,PROTOCOL_11,Protocol 11,
P11-T8-COPPER-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Copper,Table 8 Sediment - Copper,PROTOCOL_11,Protocol 11,
P11-T8-COPPER-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Copper,Table 8 Sediment - Copper,PROTOCOL_11,Protocol 11,
P11-T8-DDD-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Ddd,Table 8 Sediment - Ddd,PROTOCOL_11,Protocol 11,
P11-T8-DDD-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Ddd,Table 8 Sediment - Ddd,PROTOCOL_11,Protocol 11,
P11-T8-DDD-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Ddd,Table 8 Sediment - Ddd,PROTOCOL_11,Protocol 11,
P11-T8-DDD-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Ddd,Table 8 Sediment - Ddd,PROTOCOL_11,Protocol 11,
P11-T8-DDE-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Dde,Table 8 Sediment - Dde,PROTOCOL_11,Protocol 11,
P11-T8-DDE-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Dde,Table 8 Sediment - Dde,PROTOCOL_11,Protocol 11,
P11-T8-DDE-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Dde,Table 8 Sediment - Dde,PROTOCOL_11,Protocol 11,
P11-T8-DDE-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Dde,Table 8 Sediment - Dde,PROTOCOL_11,Protocol 11,
P11-T8-DDT-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Ddt,Table 8 Sediment - Ddt,PROTOCOL_11,Protocol 11,
P11-T8-DDT-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Ddt,Table 8 Sediment - Ddt,PROTOCOL_11,Protocol 11,
P11-T8-DDT-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Ddt,Table 8 Sediment - Ddt,PROTOCOL_11,Protocol 11,
P11-T8-DDT-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Ddt,Table 8 Sediment - Ddt,PROTOCOL_11,Protocol 11,
"P11-T8-DIBENZA,H-FW-S",,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards","Table 8 Sediment - Dibenz(a,h)anthracene","Table 8 Sediment - Dibenz(a,h)anthracene",PROTOCOL_11,Protocol 11,
"P11-T8-DIBENZA,H-FW-T",,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards","Table 8 Sediment - Dibenz(a,h)anthracene","Table 8 Sediment - Dibenz(a,h)anthracene",PROTOCOL_11,Protocol 11,
"P11-T8-DIBENZA,H-ME-S",,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards","Table 8 Sediment - Dibenz(a,h)anthracene","Table 8 Sediment - Dibenz(a,h)anthracene",PROTOCOL_11,Protocol 11,
"P11-T8-DIBENZA,H-ME-T",,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards","Table 8 Sediment - Dibenz(a,h)anthracene","Table 8 Sediment - Dibenz(a,h)anthracene",PROTOCOL_11,Protocol 11,
P11-T8-DIELDRIN-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Dieldrin,Table 8 Sediment - Dieldrin,PROTOCOL_11,Protocol 11,
P11-T8-DIELDRIN-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Dieldrin,Table 8 Sediment - Dieldrin,PROTOCOL_11,Protocol 11,
P11-T8-DIELDRIN-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Dieldrin,Table 8 Sediment - Dieldrin,PROTOCOL_11,Protocol 11,
P11-T8-DIELDRIN-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Dieldrin,Table 8 Sediment - Dieldrin,PROTOCOL_11,Protocol 11,
P11-T8-ENDRIN-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Endrin,Table 8 Sediment - Endrin,PROTOCOL_11,Protocol 11,
P11-T8-ENDRIN-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Endrin,Table 8 Sediment - Endrin,PROTOCOL_11,Protocol 11,
P11-T8-ENDRIN-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Endrin,Table 8 Sediment - Endrin,PROTOCOL_11,Protocol 11,
P11-T8-ENDRIN-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Endrin,Table 8 Sediment - Endrin,PROTOCOL_11,Protocol 11,
P11-T8-FLUORANTHE-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Fluoranthene,Table 8 Sediment - Fluoranthene,PROTOCOL_11,Protocol 11,
P11-T8-FLUORANTHE-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Fluoranthene,Table 8 Sediment - Fluoranthene,PROTOCOL_11,Protocol 11,
P11-T8-FLUORANTHE-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Fluoranthene,Table 8 Sediment - Fluoranthene,PROTOCOL_11,Protocol 11,
P11-T8-FLUORANTHE-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Fluoranthene,Table 8 Sediment - Fluoranthene,PROTOCOL_11,Protocol 11,
P11-T8-FLUORENE-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Fluorene,Table 8 Sediment - Fluorene,PROTOCOL_11,Protocol 11,
P11-T8-FLUORENE-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Fluorene,Table 8 Sediment - Fluorene,PROTOCOL_11,Protocol 11,
P11-T8-FLUORENE-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Fluorene,Table 8 Sediment - Fluorene,PROTOCOL_11,Protocol 11,
P11-T8-FLUORENE-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Fluorene,Table 8 Sediment - Fluorene,PROTOCOL_11,Protocol 11,
P11-T8-HEPTACHLOR-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Heptachlor,Table 8 Sediment - Heptachlor,PROTOCOL_11,Protocol 11,
P11-T8-HEPTACHLOR-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Heptachlor,Table 8 Sediment - Heptachlor,PROTOCOL_11,Protocol 11,
P11-T8-HEPTACHLOR-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Heptachlor,Table 8 Sediment - Heptachlor,PROTOCOL_11,Protocol 11,
P11-T8-HEPTACHLOR-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Heptachlor,Table 8 Sediment - Heptachlor,PROTOCOL_11,Protocol 11,
P11-T8-LEAD-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Lead,Table 8 Sediment - Lead,PROTOCOL_11,Protocol 11,
P11-T8-LEAD-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Lead,Table 8 Sediment - Lead,PROTOCOL_11,Protocol 11,
P11-T8-LEAD-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Lead,Table 8 Sediment - Lead,PROTOCOL_11,Protocol 11,
P11-T8-LEAD-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Lead,Table 8 Sediment - Lead,PROTOCOL_11,Protocol 11,
P11-T8-LINDANE-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Lindane,Table 8 Sediment - Lindane,PROTOCOL_11,Protocol 11,
P11-T8-LINDANE-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Lindane,Table 8 Sediment - Lindane,PROTOCOL_11,Protocol 11,
P11-T8-LINDANE-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Lindane,Table 8 Sediment - Lindane,PROTOCOL_11,Protocol 11,
P11-T8-LINDANE-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Lindane,Table 8 Sediment - Lindane,PROTOCOL_11,Protocol 11,
P11-T8-MERCURY-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Mercury,Table 8 Sediment - Mercury,PROTOCOL_11,Protocol 11,
P11-T8-MERCURY-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Mercury,Table 8 Sediment - Mercury,PROTOCOL_11,Protocol 11,
P11-T8-MERCURY-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Mercury,Table 8 Sediment - Mercury,PROTOCOL_11,Protocol 11,
P11-T8-MERCURY-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Mercury,Table 8 Sediment - Mercury,PROTOCOL_11,Protocol 11,
P11-T8-METHYLNAPH-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Methylnaphthalene 2-,Table 8 Sediment - Methylnaphthalene 2-,PROTOCOL_11,Protocol 11,
P11-T8-METHYLNAPH-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Methylnaphthalene 2-,Table 8 Sediment - Methylnaphthalene 2-,PROTOCOL_11,Protocol 11,
P11-T8-METHYLNAPH-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Methylnaphthalene 2-,Table 8 Sediment - Methylnaphthalene 2-,PROTOCOL_11,Protocol 11,
P11-T8-METHYLNAPH-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Methylnaphthalene 2-,Table 8 Sediment - Methylnaphthalene 2-,PROTOCOL_11,Protocol 11,
P11-T8-NAPHTHALEN-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Naphthalene,Table 8 Sediment - Naphthalene,PROTOCOL_11,Protocol 11,
P11-T8-NAPHTHALEN-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Naphthalene,Table 8 Sediment - Naphthalene,PROTOCOL_11,Protocol 11,
P11-T8-NAPHTHALEN-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Naphthalene,Table 8 Sediment - Naphthalene,PROTOCOL_11,Protocol 11,
P11-T8-NAPHTHALEN-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Naphthalene,Table 8 Sediment - Naphthalene,PROTOCOL_11,Protocol 11,
P11-T8-PAHSTOTAL-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pahs total,Table 8 Sediment - Pahs total,PROTOCOL_11,Protocol 11,
P11-T8-PAHSTOTAL-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pahs total,Table 8 Sediment - Pahs total,PROTOCOL_11,Protocol 11,
P11-T8-PAHSTOTAL-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pahs total,Table 8 Sediment - Pahs total,PROTOCOL_11,Protocol 11,
P11-T8-PAHSTOTAL-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pahs total,Table 8 Sediment - Pahs total,PROTOCOL_11,Protocol 11,
P11-T8-PCBSTOTAL-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pcbs total,Table 8 Sediment - Pcbs total,PROTOCOL_11,Protocol 11,
P11-T8-PCBSTOTAL-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pcbs total,Table 8 Sediment - Pcbs total,PROTOCOL_11,Protocol 11,
P11-T8-PCBSTOTAL-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pcbs total,Table 8 Sediment - Pcbs total,PROTOCOL_11,Protocol 11,
P11-T8-PCBSTOTAL-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pcbs total,Table 8 Sediment - Pcbs total,PROTOCOL_11,Protocol 11,
P11-T8-PCDDSAND-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pcdds and pcdfs,Table 8 Sediment - Pcdds and pcdfs,PROTOCOL_11,Protocol 11,
P11-T8-PCDDSAND-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pcdds and pcdfs,Table 8 Sediment - Pcdds and pcdfs,PROTOCOL_11,Protocol 11,
P11-T8-PCDDSAND-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pcdds and pcdfs,Table 8 Sediment - Pcdds and pcdfs,PROTOCOL_11,Protocol 11,
P11-T8-PCDDSAND-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pcdds and pcdfs,Table 8 Sediment - Pcdds and pcdfs,PROTOCOL_11,Protocol 11,
P11-T8-PENTACHLOR-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pentachlorophenol,Table 8 Sediment - Pentachlorophenol,PROTOCOL_11,Protocol 11,
P11-T8-PENTACHLOR-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pentachlorophenol,Table 8 Sediment - Pentachlorophenol,PROTOCOL_11,Protocol 11,
P11-T8-PENTACHLOR-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pentachlorophenol,Table 8 Sediment - Pentachlorophenol,PROTOCOL_11,Protocol 11,
P11-T8-PENTACHLOR-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pentachlorophenol,Table 8 Sediment - Pentachlorophenol,PROTOCOL_11,Protocol 11,
P11-T8-PHENANTHRE-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Phenanthrene,Table 8 Sediment - Phenanthrene,PROTOCOL_11,Protocol 11,
P11-T8-PHENANTHRE-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Phenanthrene,Table 8 Sediment - Phenanthrene,PROTOCOL_11,Protocol 11,
P11-T8-PHENANTHRE-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Phenanthrene,Table 8 Sediment - Phenanthrene,PROTOCOL_11,Protocol 11,
P11-T8-PHENANTHRE-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Phenanthrene,Table 8 Sediment - Phenanthrene,PROTOCOL_11,Protocol 11,
P11-T8-PYRENE-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pyrene,Table 8 Sediment - Pyrene,PROTOCOL_11,Protocol 11,
P11-T8-PYRENE-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pyrene,Table 8 Sediment - Pyrene,PROTOCOL_11,Protocol 11,
P11-T8-PYRENE-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pyrene,Table 8 Sediment - Pyrene,PROTOCOL_11,Protocol 11,
P11-T8-PYRENE-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Pyrene,Table 8 Sediment - Pyrene,PROTOCOL_11,Protocol 11,
P11-T8-ZINC-FW-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Zinc,Table 8 Sediment - Zinc,PROTOCOL_11,Protocol 11,
P11-T8-ZINC-FW-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Zinc,Table 8 Sediment - Zinc,PROTOCOL_11,Protocol 11,
P11-T8-ZINC-ME-S,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Zinc,Table 8 Sediment - Zinc,PROTOCOL_11,Protocol 11,
P11-T8-ZINC-ME-T,,,STANDARDS_AND_CRITERIA,"Numerical standards, risk-based standards",Table 8 Sediment - Zinc,Table 8 Sediment - Zinc,PROTOCOL_11,Protocol 11,
P12-CLS-001,,,RISK_ASSESSMENT,"SLRA, DRA, HHRA, ERA methodologies",,,PROTOCOL_12,Protocol 12,
P12-CLS-002,,,RISK_ASSESSMENT,"SLRA, DRA, HHRA, ERA methodologies",,,PROTOCOL_12,Protocol 12,
P12-CLS-003,,,RISK_ASSESSMENT,"SLRA, DRA, HHRA, ERA methodologies",,,PROTOCOL_12,Protocol 12,
P12-CLS-004,,,RISK_ASSESSMENT,"SLRA, DRA, HHRA, ERA methodologies",,,PROTOCOL_12,Protocol 12,
